kingdom	supergroup	division	class	order	family	genus	species	assignment confidence	assignment level	main functional class	detailed functional class	secondary functional class	detailed secondary functional class	associated organism	associated material	environment	potential human pathogen	comment	reference
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothidotthia	Dothidotthia_ramulicola	probable	genus	symbiotroph	plant parasite	saprotroph	wood saprotroph	plant	wood	wood; leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothidotthia	Dothidotthia_symphoricarpi	probable	genus	symbiotroph	plant parasite	saprotroph	wood saprotroph	plant	wood	wood; leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothiora	Dothiora_cannabinae	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothioraceae	Dothioraceae_sp.		genus	unknown									FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothiorella	Dothiorella_iberica	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothiorella	Dothiorella_longicollis	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothiorella	Dothiorella_sarmentorum	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothiorella	Dothiorella_sp.	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothiorella	Dothiorella_ulmi	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dothistroma	Dothistroma_pini	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Drechslera	Drechslera_andersenii	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Drechslera	Drechslera_nobleae	possible	species	symbiotroph	endophyte; plant parasite			plant				Endophyte detection method-culture (David et al. 2016)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Drechslera	Drechslera_phlei	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Drechslera	Drechslera_poae	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Drechslera	Drechslera_siccans	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dyfrolomyces	Dyfrolomyces_rhizophorae		genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Dyfrolomyces	Dyfrolomyces_tiomanensis		genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elasticomyces	Elasticomyces_elasticus	highly probable	genus	saprotroph	fungal decomposer	symbiotroph	lichen parasite	fungi; lichen		fungal material; algal material		Isolated from lichen thallus - Usnea antarctica	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elsinoe	Elsinoe_brasiliensis	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elsinoe	Elsinoe_centrolobi	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elsinoe	Elsinoe_fawcettii	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elsinoe	Elsinoe_mimosae	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elsinoe	Elsinoe_phaseoli	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elsinoe	Elsinoe_veneta	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Elsinoe	Elsinoe_verbenae	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Embellisia	Embellisia_abundans	probable	genus	symbiotroph	plant parasite			plant					FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Embellisia	Embellisia_sp.	probable	genus	symbiotroph	plant parasite			plant					FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Endoconidioma	Endoconidioma_populi	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Endosporium	Endosporium_aviarium	probable	genus	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Endosporium	Endosporium_populi-tremuloidis	probable	genus	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Entodesmium	Entodesmium_rude	probable	genus	saprotroph	litter saprotroph; wood saprotroph	symbiotroph	plant parasite weak	plant	wood	wood; leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Epicoccum	Epicoccum_nigrum	probable	species	symbiotroph	endophyte; lichen parasite; plant parasite			lichen; plant				Endophyte Host - Arecaceae; Facultative lichenicolous over various lichens	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Epicoccum	Epicoccum_sp.	probable	genus	saprotroph	litter saprotroph	symbiotroph	plant parasite	plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Eriosporella	Eriosporella_sp.		genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Falciformispora	Falciformispora_lignatilis	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Falciformispora	Falciformispora_sp.	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Farlowiella	Farlowiella_carmichaeliana		genus	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fenestella	Fenestella_fenestrata	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fissuroma	Fissuroma_aggregata		genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fissuroma	Fissuroma_maculans		genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Floricola	Floricola_striata	probable	genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Friedmanniomyces	Friedmanniomyces_endolithicus		genus	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Friedmanniomyces	Friedmanniomyces_simplex		genus	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fumiglobus	Fumiglobus_sp.	probable	genus	saprotroph	litter saprotroph	symbiotroph	sooty mold			leaf/fruit/seed; sugarrich substrates			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fusicladium	Fusicladium_amoenum	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fusicladium	Fusicladium_convolvularum	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fusicladium	Fusicladium_effusum	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Fusicladium	Fusicladium_oleagineum	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Gibbera	Gibbera_conferta	probable	genus	symbiotroph	plant parasite	saprotroph	wood saprotroph	plant	wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Gloniopsis	Gloniopsis_arciformis	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Gloniopsis	Gloniopsis_praelonga	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Gloniopsis	Gloniopsis_sp.	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Gloniopsis	Gloniopsis_subrugosa	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Graphiopsis	Graphiopsis_chlorocephala	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_alliacea	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_ardisiae	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_bidwellii	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_citricarpa	possible	species	symbiotroph	endophyte; plant parasite			plant				Host - Anacardiaceae	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_heveae	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_mangiferae	probable	species	symbiotroph	endophyte; plant parasite			plant				Host - Orchidaceae	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_philoprina	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_sawadae	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_sp.	probable	genus	symbiotroph	plant parasite			plant		leaf/fruit/seed			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Guignardia	Guignardia_vaccinii	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Halokirschsteiniothelia	Halokirschsteiniothelia_maritima		genus	saprotroph	wood saprotroph				wood	wood; marine			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Halomassarina	Halomassarina_thalassiae	probable	genus	saprotroph	wood saprotroph				wood	wood; marine			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Harpidium	Harpidium_rutilans	highly probable	genus	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicascus	Helicascus_aegyptiacus		genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicascus	Helicascus_aquaticus		genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicascus	Helicascus_elaterascus		genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicascus	Helicascus_kanaloanus		genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicascus	Helicascus_nypae		genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_ambiens	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_chlamydosporum	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_conicodentatum	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_isiola	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_monilipes	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_morganii	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_olivaceum	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_palmigenum	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_pulchrum	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_sp.	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_vaccinii	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoma	Helicoma_violaceum	probable	genus	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicomyces	Helicomyces_lilliputeus	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicomyces	Helicomyces_roseus	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicomyces	Helicomyces_torquatus	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoon	Helicoon_fuscosporum	probable	genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoon	Helicoon_gigantisporum	probable	genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicoon	Helicoon_richonis	probable	genus	saprotroph	litter saprotroph; wood saprotroph				wood	wood; leaf/fruit/seed; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicosporium	Helicosporium_aureum	probable	species	saprotroph	wood saprotroph				wood				Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicosporium	Helicosporium_guianense	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicosporium	Helicosporium_indicum	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicosporium	Helicosporium_lumbricoides	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicosporium	Helicosporium_pallidum	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicosporium	Helicosporium_sp.	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helicosporium	Helicosporium_talbotii	probable	genus	saprotroph	wood saprotroph				wood	wood; partly freshwater			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helminthosporium	Helminthosporium_solani	probable	species	symbiotroph	plant parasite			plant					Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Helminthosporium	Helminthosporium_velutinum	probable	genus	symbiotroph	plant parasite			plant					FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Herpotrichia	Herpotrichia_diffusa	probable	genus	symbiotroph	plant parasite	saprotroph	wood saprotroph	plant	wood	wood; leaf/fruit/seed; roots			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Herpotrichia	Herpotrichia_juniperi	highly probable	species	saprotroph	litter saprotroph							Found in Fagus leaf litter in central Germany (Purahong et al. 2016)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Herpotrichia	Herpotrichia_parasitica	probable	genus	symbiotroph	plant parasite	saprotroph	wood saprotroph	plant	wood	wood; leaf/fruit/seed; roots			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Herpotrichia	Herpotrichia_striatispora	probable	genus	symbiotroph	plant parasite	saprotroph	wood saprotroph	plant	wood	wood; leaf/fruit/seed; roots			FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Dothideomycetes	Hiogispora	Hiogispora_japonica		genus	saprotroph	wood saprotroph				wood	wood; partly marine			FunGuild
