domain	supergroup	division	subdivision	class	order	family	genus	species	main_functional_class	detailed_functional_class	secondary_functional_class	detailed_secondary_functional_class	associated_organism	associated_material	environment	potential_human_pathogen	comment	reference
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Fellomyces	Fellomyces_sp.	symbiotroph	fungal parasite some species	saprotroph	unspecified saprotroph	fungi					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Fellomyces	Fellomyces_thailandicus	symbiotroph	fungal parasite some species	saprotroph	unspecified saprotroph	fungi					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Fibulobasidium	Fibulobasidium_inconspicuum	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Fibulobasidium	Fibulobasidium_murrhardtense	saprotroph	wood saprotroph				wood	wood			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidiella	Filobasidiella_depauperata	symbiotroph	animal parasite; fungal parasite some species			animal; fungi		animal material; fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_capsuligenum	saprotroph	unspecified saprotroph						opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_chernovii	saprotroph	undefined saprotroph								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_elegans	saprotroph	unspecified saprotroph						opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_floriforme	saprotroph	unspecified saprotroph						opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_globisporum	saprotroph	unspecified saprotroph						opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_oeirense	saprotroph	undefined saprotroph								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_sp.	saprotroph	unspecified saprotroph						opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_uniguttulatum	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Filobasidium	Filobasidium_wieringae	saprotroph	undefined saprotroph								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_coprosmaensis	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_kunmingensis	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_oryzae	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_sinensis	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_sinensis_var._lactis	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_sp.	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_surugaensis	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_zeae	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material; partly freshwater	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Holtermannia	Holtermannia_corniformis	symbiotroph	animal parasite; fungal parasite some species			animal; fungi		animal material; fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_barringtoniae	symbiotroph	epiphyte			plant				Foliar	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_calophylli	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_cucphuongensis	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_fuzhouensis	symbiotroph	endophyte; epiphyte	saprotroph	undefined saprotroph						FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_imperatae	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_litseae	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_machilophila	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_mexicana	symbiotroph	endophyte; epiphyte	saprotroph	undefined saprotroph						FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_phaffii	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_sacchari	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_schimae	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_thailandica	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Kockovaella	Kockovaella_vietnamensis	symbiotroph	epiphyte	saprotroph	unspecified saprotroph	plant		leaf/fruit/seed		Foliar	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_anemochoreius	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_aspenensis	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_bandonii	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_flavescens	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_fonsecae	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_laurentii	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_nemorosus	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_perniciosus	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_rajasthanensis	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_sp.	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_taeanensis	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Papiliotrema	Papiliotrema_terrestris	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Sirobasidium	Sirobasidium_brefeldianum	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Sirobasidium	Sirobasidium_intermedium	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Sirobasidium	Sirobasidium_japonicum	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Sirobasidium	Sirobasidium_magnum	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Sirobasidium	Sirobasidium_sp.	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Syzygospora	Syzygospora_bachmannii	symbiotroph	lichen parasite			lichen					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Syzygospora	Syzygospora_effibulata	saprotroph	litter saprotroph							Found in Fagus leaf litter in central Germany (Purahong et al. 2016)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Syzygospora	Syzygospora_pallida	symbiotroph	lichen parasite some species; fungal parasite			lichen; fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Syzygospora	Syzygospora_physciacearum	symbiotroph	lichen parasite			lichen					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tetragoniomyces	Tetragoniomyces_uliginosus	saprotroph	fungal decomposer	symbiotroph	fungal parasite	fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_aurantia	symbiotroph	fungal parasite			fungi					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_aurantialba	symbiotroph	lichen parasite some species; fungal parasite			lichen; fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_brasiliensis	symbiotroph	lichen parasite some species; fungal parasite			lichen; fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_caloplacae	symbiotroph	lichen parasite			lichen				Lichen parasite on Caloplaca and Xanthoria	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_candelariellae	symbiotroph	lichen parasite			lichen				Lichen parasite on Candelariella	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_cetrariicola	symbiotroph	lichen parasite			lichen				Lichen parasite on Tuckermannopsis	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_cinnabarina	symbiotroph	parasite								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_cladoniae	symbiotroph	lichen parasite			lichen				Lichen parasite on Cladonia	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_coalescens	symbiotroph	parasite								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_coppinsii	symbiotroph	lichen parasite			lichen				Lichen parasite on Platismatia	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_everniae	symbiotroph	lichen parasite			lichen				Lichen parasite on Evernia mesomorpha	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_flava	symbiotroph	parasite								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_foliacea	symbiotroph	fungal parasite			fungi					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_fuciformis	symbiotroph	fungal parasite			fungi					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_giraffa	symbiotroph	lichen parasite some species; fungal parasite			lichen; fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_globispora	symbiotroph	fungal parasite			fungi					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_hypogymniae	symbiotroph	lichen parasite			lichen				Lichen parasite on Hypogymnia	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_indecorata	symbiotroph	fungal parasite			fungi					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_leptogii	symbiotroph	lichen parasite			lichen				Lichen parasite on Leptogium	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_lichenicola	symbiotroph	lichen parasite			lichen				Lichen parasite on Mycoblastus fucatus	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_lobariacearum	symbiotroph	lichen parasite			lichen				Lichen parasite on Lobaria and Pseudocyphellaria	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_mesenterica	symbiotroph	fungal parasite			fungi					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_moriformis	symbiotroph	lichen parasite some species; fungal parasite			lichen; fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_nephromatis	symbiotroph	lichen parasite			lichen				Lichen parasite on Nephroma	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_pertusariae	symbiotroph	lichen parasite			lichen				Lichen parasite on Pertusaria	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_polyporina	symbiotroph	fungal parasite			fungi					Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_ramalinae	symbiotroph	lichen parasite			lichen				Lichen parasite on Ramalina	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_resupinata	symbiotroph	parasite								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_sanguinea	symbiotroph	lichen parasite some species; fungal parasite			lichen; fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_sp.	symbiotroph	lichen parasite some species; fungal parasite			lichen; fungi		fungal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_taiwanensis	symbiotroph	parasite								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_tropica	symbiotroph	parasite								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_tuckerae	symbiotroph	lichen parasite			lichen				Lichen parasite on Ramalina	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremella	Tremella_wirthii	symbiotroph	lichen parasite			lichen				Lichen parasite on Protoparmelia	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Tremellomycetes_X	Tremellomycetes_X_sp.	unknown									FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Trichosporon	Trichosporon_akiyoshidainum	symbiotroph	animal parasite; animal pathogen	saprotroph	undefined saprotroph				probably opportunistic		FunGuild
